extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse	correction_applied	correction_id	correction_details	correction_date
Sde-AGui_027-Ex1	SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_027-Ex1	SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0702707FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_028-Ex1	SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_028-Ex1	SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0702804DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_028-Ex1	SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_028-Ex1	SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0702807GWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_029-Ex1	SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_029-Ex1	SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0702904EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_029-Ex1	SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_029-Ex1	SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0702907HWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_030-Ex1	SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_030-Ex1	SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703004FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_031-Ex1	SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_031-Ex1	SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703104GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_032-Ex1	SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_032-Ex1	SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703204HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_033-Ex1	SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_033-Ex1	SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703305AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_034-Ex1	SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_034-Ex1	SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703405BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-AGui_035-Ex1	SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-AGui_035-Ex1	SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0703505CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_001-Ex1	SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_001-Ex1	SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800105DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_002-Ex1	SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_002-Ex1	SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800205EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_003-Ex1	SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_003-Ex1	SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800305FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_004-Ex1	SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_004-Ex1	SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800405GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_005-Ex1	SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_005-Ex1	SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800505HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_006-Ex1	SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_006-Ex1	SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800606AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_007-Ex1	SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_007-Ex1	SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800706BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_008-Ex1	SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_008-Ex1	SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800806CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_009-Ex1	SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_009-Ex1	SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0800906DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_010-Ex1	SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_010-Ex1	SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801006EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_011-Ex1	SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_011-Ex1	SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801106FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_012-Ex1	SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_012-Ex1	SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801206GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_013-Ex1	SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_013-Ex1	SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801306HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_014-Ex1	SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_014-Ex1	SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801407AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_015-Ex1	SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_015-Ex1	SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801507BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_016-Ex1	SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_016-Ex1	SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801607CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_017-Ex1	SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_017-Ex1	SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801707DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_018-Ex1	SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_018-Ex1	SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801807EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_019-Ex1	SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_019-Ex1	SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0801907FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_020-Ex1	SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_020-Ex1	SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0802007GWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_021-Ex1	SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_021-Ex1	SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0802107HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_022-Ex1	SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_022-Ex1	SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0802208AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_023-Ex1	SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-ATum_023-Ex1	SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdA0802308BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-ATum_024-Ex1	SdA0802408CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdA0802408CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdA0802408CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
