individual_id	tissue_id	tissue_type	notes
Pli-CMvi_006	Pli-CMvi_006-mus	muscle	
Pli-CMvi_007	Pli-CMvi_007-mus	muscle	
Pli-CMvi_008	Pli-CMvi_008-mus	muscle	
Pli-CMvi_009	Pli-CMvi_009-mus	muscle	
Pli-CMvi_010	Pli-CMvi_010-mus	muscle	
Pli-CMvi_011	Pli-CMvi_011-mus	muscle	
Pli-CMvi_012	Pli-CMvi_012-mus	muscle	
Pli-CMvi_013	Pli-CMvi_013-mus	muscle	
Pli-CMvi_014	Pli-CMvi_014-mus	muscle	
Pli-CMvi_015	Pli-CMvi_015-mus	muscle	
Pli-CMvi_016	Pli-CMvi_016-mus	muscle	
Pli-CMvi_017	Pli-CMvi_017-mus	muscle	
Pli-CMvi_018	Pli-CMvi_018-mus	muscle	
Pli-CMvi_019	Pli-CMvi_019-mus	muscle	
Pli-CMvi_020	Pli-CMvi_020-mus	muscle	
Pli-CMvi_021	Pli-CMvi_021-mus	muscle	
Pli-CMvi_022	Pli-CMvi_022-mus	muscle	
Pli-CMvi_023	Pli-CMvi_023-mus	muscle	
Pli-CMvi_024	Pli-CMvi_024-mus	muscle	
Pli-CMvi_025	Pli-CMvi_025-mus	muscle	
Pli-CMvi_026	Pli-CMvi_026-mus	muscle	
Pli-CMvi_027	Pli-CMvi_027-mus	muscle	
Pli-CMvi_028	Pli-CMvi_028-mus	muscle	
Pli-CMvi_029	Pli-CMvi_029-mus	muscle	
Pli-CMvi_030	Pli-CMvi_030-mus	muscle	
Pli-CMvi_031	Pli-CMvi_031-mus	muscle	
Pli-CMvi_032	Pli-CMvi_032-mus	muscle	
Pli-CMvi_033	Pli-CMvi_033-mus	muscle	
Pli-CMvi_034	Pli-CMvi_034-mus	muscle	
Pli-CMvi_035	Pli-CMvi_035-mus	muscle	
Pli-CMvi_036	Pli-CMvi_036-mus	muscle	
Pli-CMvi_037	Pli-CMvi_037-mus	muscle	
Pli-CMvi_038	Pli-CMvi_038-mus	muscle	
Pli-CMvi_039	Pli-CMvi_039-mus	muscle	
Pli-CMvi_040	Pli-CMvi_040-mus	muscle	
Pli-CMvi_041	Pli-CMvi_041-mus	muscle	
Pli-CMvi_042	Pli-CMvi_042-mus	muscle	
Pli-CMvi_043	Pli-CMvi_043-mus	muscle	
Pli-CMvi_044	Pli-CMvi_044-mus	muscle	
Pli-CMvi_045	Pli-CMvi_045-mus	muscle	
Pli-CMvi_046	Pli-CMvi_046-mus	muscle	
Pli-CMvi_047	Pli-CMvi_047-mus	muscle	
Pli-CMvi_048	Pli-CMvi_048-mus	muscle	
Pli-CMvi_049	Pli-CMvi_049-mus	muscle	
Pli-CMvi_050	Pli-CMvi_050-mus	muscle	
Pli-CMvi_051	Pli-CMvi_051-mus	muscle	
Pli-CMvi_052	Pli-CMvi_052-mus	muscle	
Pli-CMvi_053	Pli-CMvi_053-mus	muscle	
Pli-CMvi_054	Pli-CMvi_054-mus	muscle	
Pli-CMvi_055	Pli-CMvi_055-mus	muscle	
Pli-CMvi_056	Pli-CMvi_056-mus	muscle	
Pli-CMvi_057	Pli-CMvi_057-mus	muscle	
Pli-CMvi_058	Pli-CMvi_058-mus	muscle	
Pli-CMvi_059	Pli-CMvi_059-mus	muscle	
Pli-CMvi_060	Pli-CMvi_060-mus	muscle	
Pli-CMvi_061	Pli-CMvi_061-mus	muscle	
Pli-CMvi_062	Pli-CMvi_062-mus	muscle	
Pli-CMvi_063	Pli-CMvi_063-mus	muscle	
Pli-CMvi_064	Pli-CMvi_064-mus	muscle	
Pli-CMvi_065	Pli-CMvi_065-mus	muscle	
Pli-CMvi_066	Pli-CMvi_066-mus	muscle	
Pli-CMvi_067	Pli-CMvi_067-mus	muscle	
Pli-CMvi_068	Pli-CMvi_068-mus	muscle	
Pli-CMvi_069	Pli-CMvi_069-mus	muscle	
Pli-CMvi_070	Pli-CMvi_070-mus	muscle	
Pli-CMvi_071	Pli-CMvi_071-mus	muscle	
Pli-CMvi_072	Pli-CMvi_072-mus	muscle	
Pli-CMvi_073	Pli-CMvi_073-mus	muscle	
Pli-CMvi_074	Pli-CMvi_074-mus	muscle	
Pli-CMvi_075	Pli-CMvi_075-mus	muscle	
Pli-CMvi_076	Pli-CMvi_076-mus	muscle	
Pli-CMvi_077	Pli-CMvi_077-mus	muscle	
Pli-CMvi_078	Pli-CMvi_078-mus	muscle	
Pli-CMvi_079	Pli-CMvi_079-mus	muscle	
Pli-CMvi_080	Pli-CMvi_080-mus	muscle	
Pli-CMvi_081	Pli-CMvi_081-mus	muscle	
Pli-CMvi_082	Pli-CMvi_082-mus	muscle	
Pli-CMvi_083	Pli-CMvi_083-mus	muscle	
Pli-CMvi_084	Pli-CMvi_084-mus	muscle	
Pli-CMvi_085	Pli-CMvi_085-mus	muscle	
Pli-CMvi_086	Pli-CMvi_086-mus	muscle	
Pli-CMvi_087	Pli-CMvi_087-mus	muscle	
Pli-CMvi_088	Pli-CMvi_088-mus	muscle	
Pli-CMvi_089	Pli-CMvi_089-mus	muscle	
Pli-CMvi_090	Pli-CMvi_090-mus	muscle	
Pli-CMvi_091	Pli-CMvi_091-mus	muscle	
Pli-CMvi_092	Pli-CMvi_092-mus	muscle	
Pli-CMvi_093	Pli-CMvi_093-mus	muscle	
Pli-CMvi_094	Pli-CMvi_094-mus	muscle	
Pli-CMvi_095	Pli-CMvi_095-mus	muscle	
Pli-CMvi_096	Pli-CMvi_096-mus	muscle	
Pli-CRom_001	Pli-CRom_001-mus	muscle	
Pli-CRom_002	Pli-CRom_002-mus	muscle	
Pli-CRom_003	Pli-CRom_003-mus	muscle	
Pli-CRom_004	Pli-CRom_004-mus	muscle	
Pli-CRom_005	Pli-CRom_005-mus	muscle	
Pli-CRom_006	Pli-CRom_006-mus	muscle	
Pli-CRom_007	Pli-CRom_007-mus	muscle	
Pli-CRom_008	Pli-CRom_008-mus	muscle	
Pli-CRom_009	Pli-CRom_009-mus	muscle	
Pli-CRom_010	Pli-CRom_010-mus	muscle	
Pli-CRom_011	Pli-CRom_011-mus	muscle	
Pli-CRom_012	Pli-CRom_012-mus	muscle	
Pli-CRom_013	Pli-CRom_013-mus	muscle	
Pli-CRom_014	Pli-CRom_014-mus	muscle	
Pli-CRom_015	Pli-CRom_015-mus	muscle	
Pli-CRom_016	Pli-CRom_016-mus	muscle	
Pli-CRom_017	Pli-CRom_017-mus	muscle	
Pli-CRom_018	Pli-CRom_018-mus	muscle	
Pli-CRom_019	Pli-CRom_019-mus	muscle	
Pli-CRom_020	Pli-CRom_020-mus	muscle	
Pli-CRom_021	Pli-CRom_021-mus	muscle	
Pli-CRom_022	Pli-CRom_022-mus	muscle	
Pli-CRom_023	Pli-CRom_023-mus	muscle	
Pli-CRom_024	Pli-CRom_024-mus	muscle	
Pli-CRom_025	Pli-CRom_025-mus	muscle	
Pli-CRom_026	Pli-CRom_026-mus	muscle	
Pli-CRom_027	Pli-CRom_027-mus	muscle	
Pli-CRom_028	Pli-CRom_028-mus	muscle	
Pli-CRom_029	Pli-CRom_029-mus	muscle	
Pli-CRom_030	Pli-CRom_030-mus	muscle	
Pli-CRom_031	Pli-CRom_031-mus	muscle	
Pli-CRom_032	Pli-CRom_032-mus	muscle	
Pli-CRom_033	Pli-CRom_033-mus	muscle	
Pli-CRom_034	Pli-CRom_034-mus	muscle	
Pli-CRom_035	Pli-CRom_035-mus	muscle	
Pli-CRom_036	Pli-CRom_036-mus	muscle	
Pli-CRom_037	Pli-CRom_037-mus	muscle	
Pli-CRom_038	Pli-CRom_038-mus	muscle	
Pli-CRom_039	Pli-CRom_039-mus	muscle	
Pli-CRom_040	Pli-CRom_040-mus	muscle	
Pli-CRom_041	Pli-CRom_041-mus	muscle	
Pli-CRom_042	Pli-CRom_042-mus	muscle	
Pli-CRom_043	Pli-CRom_043-mus	muscle	
Pli-CRom_044	Pli-CRom_044-mus	muscle	
Pli-CRom_045	Pli-CRom_045-mus	muscle	
Pli-CRom_046	Pli-CRom_046-mus	muscle	
Pli-CRom_047	Pli-CRom_047-mus	muscle	
Pli-CRom_048	Pli-CRom_048-mus	muscle	
Pli-CRom_049	Pli-CRom_049-mus	muscle	
Pli-CRom_050	Pli-CRom_050-mus	muscle	
Pli-CRom_051	Pli-CRom_051-mus	muscle	
Pli-CRom_052	Pli-CRom_052-mus	muscle	
Pli-CRom_053	Pli-CRom_053-mus	muscle	
Pli-CRom_054	Pli-CRom_054-mus	muscle	
Pli-CRom_055	Pli-CRom_055-mus	muscle	
Pli-CRom_056	Pli-CRom_056-mus	muscle	
Pli-CRom_057	Pli-CRom_057-mus	muscle	
Pli-CRom_058	Pli-CRom_058-mus	muscle	
Pli-CRom_059	Pli-CRom_059-mus	muscle	
Pli-CRom_060	Pli-CRom_060-mus	muscle	
Pli-CRom_061	Pli-CRom_061-mus	muscle	
Pli-CRom_062	Pli-CRom_062-mus	muscle	
Pli-CRom_063	Pli-CRom_063-mus	muscle	
Pli-CRom_064	Pli-CRom_064-mus	muscle	
Pli-CRom_065	Pli-CRom_065-mus	muscle	
Pli-CRom_066	Pli-CRom_066-mus	muscle	
Pli-CRom_067	Pli-CRom_067-mus	muscle	
Pli-CRom_068	Pli-CRom_068-mus	muscle	
Pli-CRom_069	Pli-CRom_069-mus	muscle	
Pli-CRom_070	Pli-CRom_070-mus	muscle	
Pli-CRom_071	Pli-CRom_071-mus	muscle	
Pli-CRom_072	Pli-CRom_072-mus	muscle	
Pli-CRom_073	Pli-CRom_073-mus	muscle	
Pli-CRom_074	Pli-CRom_074-mus	muscle	
Pli-CRom_075	Pli-CRom_075-mus	muscle	
Pli-CRom_076	Pli-CRom_076-mus	muscle	
Pli-CRom_077	Pli-CRom_077-mus	muscle	
Pli-CRom_078	Pli-CRom_078-mus	muscle	
Pli-CRom_079	Pli-CRom_079-mus	muscle	
Pli-CRom_080	Pli-CRom_080-mus	muscle	
Pli-CRom_081	Pli-CRom_081-mus	muscle	
Pli-CRom_082	Pli-CRom_082-mus	muscle	
Pli-CRom_083	Pli-CRom_083-mus	muscle	
Pli-CRom_084	Pli-CRom_084-mus	muscle	
Pli-CRom_085	Pli-CRom_085-mus	muscle	
Pli-CRom_086	Pli-CRom_086-mus	muscle	
Pli-CRom_087	Pli-CRom_087-mus	muscle	
Pli-CRom_088	Pli-CRom_088-mus	muscle	
Pli-CRom_089	Pli-CRom_089-mus	muscle	
Pli-CRom_090	Pli-CRom_090-mus	muscle	
Pli-CRom_091	Pli-CRom_091-mus	muscle	
Pli-CRom_092	Pli-CRom_092-mus	muscle	
Pli-CRom_093	Pli-CRom_093-mus	muscle	
Pli-CRom_094	Pli-CRom_094-mus	muscle	
Pli-CRom_095	Pli-CRom_095-mus	muscle	
Pli-CRom_096	Pli-CRom_096-mus	muscle	
Pli-CSiq_001	Pli-CSiq_001-mus	muscle	
Pli-CSiq_002	Pli-CSiq_002-mus	muscle	
Pli-CSiq_003	Pli-CSiq_003-mus	muscle	
Pli-CSiq_004	Pli-CSiq_004-mus	muscle	
Pli-CSiq_005	Pli-CSiq_005-mus	muscle	
Pli-CSiq_006	Pli-CSiq_006-mus	muscle	
Pli-CSiq_007	Pli-CSiq_007-mus	muscle	
Pli-CSiq_008	Pli-CSiq_008-mus	muscle	
Pli-CSiq_009	Pli-CSiq_009-mus	muscle	
Pli-CSiq_010	Pli-CSiq_010-mus	muscle	
Pli-CSiq_011	Pli-CSiq_011-mus	muscle	
Pli-CSiq_012	Pli-CSiq_012-mus	muscle	
Pli-CSiq_013	Pli-CSiq_013-mus	muscle	
Pli-CSiq_014	Pli-CSiq_014-mus	muscle	
Pli-CSiq_015	Pli-CSiq_015-mus	muscle	
Pli-CSiq_016	Pli-CSiq_016-mus	muscle	
Pli-CSiq_017	Pli-CSiq_017-mus	muscle	
Pli-CSiq_018	Pli-CSiq_018-mus	muscle	
Pli-CSiq_019	Pli-CSiq_019-mus	muscle	
Pli-CSiq_020	Pli-CSiq_020-mus	muscle	
Pli-CSiq_021	Pli-CSiq_021-mus	muscle	
Pli-CSiq_022	Pli-CSiq_022-mus	muscle	
Pli-CSiq_023	Pli-CSiq_023-mus	muscle	
Pli-CSiq_024	Pli-CSiq_024-mus	muscle	
Pli-CSiq_025	Pli-CSiq_025-mus	muscle	
Pli-CSiq_026	Pli-CSiq_026-mus	muscle	
Pli-CSiq_027	Pli-CSiq_027-mus	muscle	
Pli-CSiq_028	Pli-CSiq_028-mus	muscle	
Pli-CSiq_029	Pli-CSiq_029-mus	muscle	
Pli-CSiq_030	Pli-CSiq_030-mus	muscle	
Pli-CSiq_031	Pli-CSiq_031-mus	muscle	
Pli-CSiq_032	Pli-CSiq_032-mus	muscle	
Pli-CSiq_033	Pli-CSiq_033-mus	muscle	
Pli-CSiq_034	Pli-CSiq_034-mus	muscle	
Pli-CSiq_035	Pli-CSiq_035-mus	muscle	
Pli-CSiq_036	Pli-CSiq_036-mus	muscle	
Pli-CSiq_037	Pli-CSiq_037-mus	muscle	
Pli-CSiq_038	Pli-CSiq_038-mus	muscle	
Pli-CSiq_039	Pli-CSiq_039-mus	muscle	
Pli-CSiq_040	Pli-CSiq_040-mus	muscle	
Ppa-APnd_001	Ppa-APnd_001-mus	muscle	
Ppa-APnd_002	Ppa-APnd_002-mus	muscle	
Ppa-APnd_003	Ppa-APnd_003-mus	muscle	
Ppa-APnd_004	Ppa-APnd_004-mus	muscle	
Ppa-APnd_005	Ppa-APnd_005-mus	muscle	
Ppa-APnd_006	Ppa-APnd_006-mus	muscle	
Ppa-APnd_007	Ppa-APnd_007-mus	muscle	
Ppa-APnd_008	Ppa-APnd_008-mus	muscle	
Ppa-APnd_009	Ppa-APnd_009-mus	muscle	
Ppa-APnd_010	Ppa-APnd_010-mus	muscle	
Ppa-APnd_011	Ppa-APnd_011-mus	muscle	
Ppa-APnd_012	Ppa-APnd_012-mus	muscle	
Ppa-APnd_013	Ppa-APnd_013-mus	muscle	
Ppa-APnd_014	Ppa-APnd_014-mus	muscle	
Ppa-APnd_015	Ppa-APnd_015-mus	muscle	
Ppa-APnd_016	Ppa-APnd_016-mus	muscle	
Ppa-APnd_017	Ppa-APnd_017-mus	muscle	
Ppa-APnd_018	Ppa-APnd_018-mus	muscle	
Ppa-APnd_019	Ppa-APnd_019-mus	muscle	
Ppa-APnd_020	Ppa-APnd_020-mus	muscle	
Ppa-APnd_021	Ppa-APnd_021-mus	muscle	
Ppa-APnd_022	Ppa-APnd_022-mus	muscle	
Ppa-APnd_023	Ppa-APnd_023-mus	muscle	
Ppa-CPnd_001	Ppa-CPnd_001-mus	muscle	
Ppa-CPnd_002	Ppa-CPnd_002-mus	muscle	
Ppa-CPnd_003	Ppa-CPnd_003-mus	muscle	
Ppa-CPnd_004	Ppa-CPnd_004-mus	muscle	
Ppa-CPnd_005	Ppa-CPnd_005-mus	muscle	
Ppa-CPnd_006	Ppa-CPnd_006-mus	muscle	
Ppa-CPnd_007	Ppa-CPnd_007-mus	muscle	
Ppa-CPnd_008	Ppa-CPnd_008-mus	muscle	
Ppa-CPnd_009	Ppa-CPnd_009-mus	muscle	
Ppa-CPnd_010	Ppa-CPnd_010-mus	muscle	
Ppa-CPnd_011	Ppa-CPnd_011-mus	muscle	
Ppa-CPnd_012	Ppa-CPnd_012-mus	muscle	
Ppa-CPnd_013	Ppa-CPnd_013-mus	muscle	
Ppa-CPnd_014	Ppa-CPnd_014-mus	muscle	
Ppa-CPnd_015	Ppa-CPnd_015-mus	muscle	
Ppa-CPnd_016	Ppa-CPnd_016-mus	muscle	
Ppa-CPnd_017	Ppa-CPnd_017-mus	muscle	
Ppa-CPnd_018	Ppa-CPnd_018-mus	muscle	
Ppa-CPnd_019	Ppa-CPnd_019-mus	muscle	
Ppa-CPnd_020	Ppa-CPnd_020-mus	muscle	
Ppa-CPnd_021	Ppa-CPnd_021-mus	muscle	
Ppa-CPnd_022	Ppa-CPnd_022-mus	muscle	
Ppa-CPnd_023	Ppa-CPnd_023-mus	muscle	
Ppa-CPnd_024	Ppa-CPnd_024-mus	muscle	
Ppa-CPnd_025	Ppa-CPnd_025-mus	muscle	
Ppa-CPnd_026	Ppa-CPnd_026-mus	muscle	
Ppa-CPnd_027	Ppa-CPnd_027-mus	muscle	
Ppa-CPnd_028	Ppa-CPnd_028-mus	muscle	
Ppa-CPnd_029	Ppa-CPnd_029-mus	muscle	
Ppa-CPnd_030	Ppa-CPnd_030-mus	muscle	
Ppa-CPnd_031	Ppa-CPnd_031-mus	muscle	
Ppa-CPnd_032	Ppa-CPnd_032-mus	muscle	
Ppa-CPnd_033	Ppa-CPnd_033-mus	muscle	
Ppa-CPnd_034	Ppa-CPnd_034-mus	muscle	
Ppa-CPnd_035	Ppa-CPnd_035-mus	muscle	
Ppa-CPnd_036	Ppa-CPnd_036-mus	muscle	
Ppa-CPnd_037	Ppa-CPnd_037-mus	muscle	
Ppa-CPnd_038	Ppa-CPnd_038-mus	muscle	
Ppa-CPnd_039	Ppa-CPnd_039-mus	muscle	
Ppa-CPnd_040	Ppa-CPnd_040-mus	muscle	
Ppa-CPnd_041	Ppa-CPnd_041-mus	muscle	
Ppa-CPnd_042	Ppa-CPnd_042-mus	muscle	
Ppa-CPnd_043	Ppa-CPnd_043-mus	muscle	
Psq-AGal_001	Psq-AGal_001-mus	muscle	
Psq-AGal_002	Psq-AGal_002-mus	muscle	
Psq-AGal_003	Psq-AGal_003-mus	muscle	
Psq-AGal_004	Psq-AGal_004-mus	muscle	
Psq-AGal_005	Psq-AGal_005-mus	muscle	
Psq-AGal_006	Psq-AGal_006-mus	muscle	
Psq-AGal_007	Psq-AGal_007-mus	muscle	
Psq-AGal_008	Psq-AGal_008-mus	muscle	
Psq-AGal_009	Psq-AGal_009-mus	muscle	
Psq-AGal_010	Psq-AGal_010-mus	muscle	
Psq-AGal_011	Psq-AGal_011-mus	muscle	
Psq-AGal_012	Psq-AGal_012-mus	muscle	
Psq-AGal_013	Psq-AGal_013-mus	muscle	
Psq-AGal_014	Psq-AGal_014-mus	muscle	
Psq-AGal_015	Psq-AGal_015-mus	muscle	
Psq-AGal_016	Psq-AGal_016-mus	muscle	
Psq-AGal_017	Psq-AGal_017-mus	muscle	
Psq-AGal_018	Psq-AGal_018-mus	muscle	
Psq-AGal_019	Psq-AGal_019-mus	muscle	
Psq-AGal_020	Psq-AGal_020-mus	muscle	
Psq-AGal_021	Psq-AGal_021-mus	muscle	
Psq-AGal_022	Psq-AGal_022-mus	muscle	
Psq-AGal_023	Psq-AGal_023-mus	muscle	
Psq-AGal_024	Psq-AGal_024-mus	muscle	
Psq-AGal_025	Psq-AGal_025-mus	muscle	
Psq-AGal_026	Psq-AGal_026-mus	muscle	
Psq-AGal_027	Psq-AGal_027-mus	muscle	
Psq-AGal_028	Psq-AGal_028-mus	muscle	
Psq-AGal_029	Psq-AGal_029-mus	muscle	
Psq-AGal_030	Psq-AGal_030-mus	muscle	
Psq-AGal_031	Psq-AGal_031-mus	muscle	
Psq-AGal_032	Psq-AGal_032-mus	muscle	
Psq-AGal_033	Psq-AGal_033-mus	muscle	
Psq-AGal_034	Psq-AGal_034-mus	muscle	
Psq-AGal_035	Psq-AGal_035-mus	muscle	
Psq-AGal_036	Psq-AGal_036-mus	muscle	
Psq-AGal_037	Psq-AGal_037-mus	muscle	
Psq-AGal_038	Psq-AGal_038-mus	muscle	
Psq-AGal_039	Psq-AGal_039-mus	muscle	
Psq-AGal_040	Psq-AGal_040-mus	muscle	
Psq-AGal_041	Psq-AGal_041-mus	muscle	
Psq-AGal_042	Psq-AGal_042-mus	muscle	
Psq-AGal_043	Psq-AGal_043-mus	muscle	
Psq-AGal_044	Psq-AGal_044-mus	muscle	
Psq-AGal_045	Psq-AGal_045-mus	muscle	
Psq-AGal_046	Psq-AGal_046-mus	muscle	
Psq-AGal_047	Psq-AGal_047-mus	muscle	
Psq-AGal_048	Psq-AGal_048-mus	muscle	
Psq-AGal_049	Psq-AGal_049-mus	muscle	
Psq-AGal_050	Psq-AGal_050-mus	muscle	
Psq-AGal_051	Psq-AGal_051-mus	muscle	
Psq-AGal_052	Psq-AGal_052-mus	muscle	
Psq-AGal_053	Psq-AGal_053-mus	muscle	
Psq-AGal_054	Psq-AGal_054-mus	muscle	
Psq-AGal_055	Psq-AGal_055-mus	muscle	
Psq-AGal_056	Psq-AGal_056-mus	muscle	
Psq-AGal_057	Psq-AGal_057-mus	muscle	
Psq-AGal_058	Psq-AGal_058-mus	muscle	
Psq-AGal_059	Psq-AGal_059-mus	muscle	
Psq-AGal_060	Psq-AGal_060-mus	muscle	
Psq-AGal_061	Psq-AGal_061-mus	muscle	
Psq-AGal_062	Psq-AGal_062-mus	muscle	
Psq-AGal_063	Psq-AGal_063-mus	muscle	
Psq-AGal_064	Psq-AGal_064-mus	muscle	
Psq-AGal_065	Psq-AGal_065-mus	muscle	
Psq-AGal_066	Psq-AGal_066-mus	muscle	
Psq-AGal_067	Psq-AGal_067-mus	muscle	
Psq-AGal_068	Psq-AGal_068-mus	muscle	
Psq-AGal_069	Psq-AGal_069-mus	muscle	
Psq-AGal_070	Psq-AGal_070-mus	muscle	
Psq-AGal_071	Psq-AGal_071-mus	muscle	
Psq-AGal_072	Psq-AGal_072-mus	muscle	
Psq-AGal_073	Psq-AGal_073-mus	muscle	
Psq-AGal_074	Psq-AGal_074-mus	muscle	
Psq-AGal_075	Psq-AGal_075-mus	muscle	
Psq-AGal_076	Psq-AGal_076-mus	muscle	
Psq-AGal_077	Psq-AGal_077-mus	muscle	
Psq-AGal_078	Psq-AGal_078-mus	muscle	
Psq-AGal_079	Psq-AGal_079-mus	muscle	
Psq-AGal_080	Psq-AGal_080-mus	muscle	
Psq-AGal_081	Psq-AGal_081-mus	muscle	
Psq-AGal_082	Psq-AGal_082-mus	muscle	
Psq-AGal_083	Psq-AGal_083-mus	muscle	
Psq-AGal_084	Psq-AGal_084-mus	muscle	
Psq-AGal_085	Psq-AGal_085-mus	muscle	
Psq-AGal_086	Psq-AGal_086-mus	muscle	
Psq-AGal_087	Psq-AGal_087-mus	muscle	
Psq-AGal_088	Psq-AGal_088-mus	muscle	
Psq-AGal_089	Psq-AGal_089-mus	muscle	
Psq-AGal_090	Psq-AGal_090-mus	muscle	
Psq-AGal_091	Psq-AGal_091-mus	muscle	
Psq-AGal_092	Psq-AGal_092-mus	muscle	
Psq-AGal_093	Psq-AGal_093-mus	muscle	
Psq-AGal_094	Psq-AGal_094-mus	muscle	
Psq-AGal_095	Psq-AGal_095-mus	muscle	
Psq-AGal_096	Psq-AGal_096-mus	muscle	
Psq-CGal_001	Psq-CGal_001-mus	muscle	
Psq-CGal_002	Psq-CGal_002-mus	muscle	
Psq-CGal_003	Psq-CGal_003-mus	muscle	
Psq-CGal_004	Psq-CGal_004-mus	muscle	
Psq-CGal_005	Psq-CGal_005-mus	muscle	
Psq-CGal_006	Psq-CGal_006-mus	muscle	
Psq-CGal_007	Psq-CGal_007-mus	muscle	
Psq-CGal_008	Psq-CGal_008-mus	muscle	
Psq-CVer_009	Psq-CVer_009-mus	muscle	
Psq-CVer_010	Psq-CVer_010-mus	muscle	
Psq-CVer_011	Psq-CVer_011-mus	muscle	
Psq-CVer_012	Psq-CVer_012-mus	muscle	
Psq-CVer_013	Psq-CVer_013-mus	muscle	
Psq-CVer_014	Psq-CVer_014-mus	muscle	
Psq-CVer_015	Psq-CVer_015-mus	muscle	
Psq-CVer_016	Psq-CVer_016-mus	muscle	
Psq-CVer_017	Psq-CVer_017-mus	muscle	
Psq-CVer_018	Psq-CVer_018-mus	muscle	
Psq-CVer_019	Psq-CVer_019-mus	muscle	
Psq-CVer_020	Psq-CVer_020-mus	muscle	
Psq-CVer_021	Psq-CVer_021-mus	muscle	
Psq-CVer_022	Psq-CVer_022-mus	muscle	
Psq-CVer_023	Psq-CVer_023-mus	muscle	
Psq-CVer_024	Psq-CVer_024-mus	muscle	
Psq-CVer_025	Psq-CVer_025-mus	muscle	
Psq-CVer_026	Psq-CVer_026-mus	muscle	
Psq-CVer_027	Psq-CVer_027-mus	muscle	
Psq-CVer_028	Psq-CVer_028-mus	muscle	
Psq-CVer_029	Psq-CVer_029-mus	muscle	
Psq-CVer_030	Psq-CVer_030-mus	muscle	
Psq-CVer_031	Psq-CVer_031-mus	muscle	
Psq-CVer_032	Psq-CVer_032-mus	muscle	
Psq-CVer_033	Psq-CVer_033-mus	muscle	
Psq-CVer_034	Psq-CVer_034-mus	muscle	
Psq-CVer_035	Psq-CVer_035-mus	muscle	
Psq-CVer_036	Psq-CVer_036-mus	muscle	
Psq-CVer_037	Psq-CVer_037-mus	muscle	
Psq-CVer_038	Psq-CVer_038-mus	muscle	
Psq-CVer_039	Psq-CVer_039-mus	muscle	
Psq-CVer_040	Psq-CVer_040-mus	muscle	
Psq-CVer_041	Psq-CVer_041-mus	muscle	
Psq-CVer_042	Psq-CVer_042-mus	muscle	
Psq-CVer_043	Psq-CVer_043-mus	muscle	
Psq-CVer_044	Psq-CVer_044-mus	muscle	
Psq-CVer_045	Psq-CVer_045-mus	muscle	
Psq-CVer_046	Psq-CVer_046-mus	muscle	
Psq-CVer_047	Psq-CVer_047-mus	muscle	
Psq-CVer_048	Psq-CVer_048-mus	muscle	
Psq-CVer_049	Psq-CVer_049-mus	muscle	
Psq-CVer_050	Psq-CVer_050-mus	muscle	
Psq-CVer_051	Psq-CVer_051-mus	muscle	
Psq-CVer_052	Psq-CVer_052-mus	muscle	
Psq-CVer_053	Psq-CVer_053-mus	muscle	
Psq-CVer_054	Psq-CVer_054-mus	muscle	
Psq-CVer_055	Psq-CVer_055-mus	muscle	
Psq-CVer_056	Psq-CVer_056-mus	muscle	
Psq-CVer_057	Psq-CVer_057-mus	muscle	
Psq-CVer_058	Psq-CVer_058-mus	muscle	
Psq-CVer_059	Psq-CVer_059-mus	muscle	
Psq-CVer_060	Psq-CVer_060-mus	muscle	
Psq-CVer_061	Psq-CVer_061-mus	muscle	
Psq-CVer_062	Psq-CVer_062-mus	muscle	
Psq-CVer_063	Psq-CVer_063-mus	muscle	
Psq-CVer_064	Psq-CVer_064-mus	muscle	
Psq-CVer_065	Psq-CVer_065-mus	muscle	
Psq-CVer_066	Psq-CVer_066-mus	muscle	
Psq-CVer_067	Psq-CVer_067-mus	muscle	
Psq-CVer_068	Psq-CVer_068-mus	muscle	
Psq-CVer_069	Psq-CVer_069-mus	muscle	
Psq-CVer_070	Psq-CVer_070-mus	muscle	
Psq-CVer_071	Psq-CVer_071-mus	muscle	
Psq-CVer_072	Psq-CVer_072-mus	muscle	
Psq-CVer_073	Psq-CVer_073-mus	muscle	
Psq-CVer_074	Psq-CVer_074-mus	muscle	
Psq-CVer_075	Psq-CVer_075-mus	muscle	
Psq-CVer_076	Psq-CVer_076-mus	muscle	
Psq-CVer_077	Psq-CVer_077-mus	muscle	
Psq-CVer_078	Psq-CVer_078-mus	muscle	
Psq-CVer_079	Psq-CVer_079-mus	muscle	
Psq-CVer_080	Psq-CVer_080-mus	muscle	
Psq-CVer_081	Psq-CVer_081-mus	muscle	
Psq-CVer_082	Psq-CVer_082-mus	muscle	
Psq-CVer_083	Psq-CVer_083-mus	muscle	
Psq-CVer_084	Psq-CVer_084-mus	muscle	
Psq-CVer_085	Psq-CVer_085-mus	muscle	
Psq-CVer_086	Psq-CVer_086-mus	muscle	
Psq-CVer_087	Psq-CVer_087-mus	muscle	
Psq-CVer_088	Psq-CVer_088-mus	muscle	
Psq-CVer_089	Psq-CVer_089-mus	muscle	
Psq-CVer_090	Psq-CVer_090-mus	muscle	
Psq-CVer_091	Psq-CVer_091-mus	muscle	
Psq-CVer_092	Psq-CVer_092-mus	muscle	
Psq-CVer_093	Psq-CVer_093-mus	muscle	
